Date,All_sum_tot_postpan,All_sum_tot_prepan,Subways_sum_tot_postpan,Subways_sum_tot_prepan,Buses_sum_tot_postpan,Buses_sum_tot_prepan,LIRR_sum_tot_postpan,LIRR_sum_tot_prepan,Metro_North_sum_tot_postpan,Metro_North_sum_tot_prepan,Access_A_Ride_sum_tot_postpan,Access_A_Ride_sum_tot_prepan,Bridges_and_Tunnels_sum_tot_postpan,Bridges_and_Tunnels_sum_tot_prepan,Staten_Island_Railway_sum_tot_postpan,Staten_Island_Railway_sum_tot_prepan,All_perc_postpan_as_prepan,Subways_perc_postpan_as_prepan,Buses_perc_postpan_as_prepan,LIRR_perc_postpan_as_prepan,Metro_North_perc_postpan_as_prepan,Access_A_Ride_perc_postpan_as_prepan,Bridges_and_Tunnels_perc_postpan_as_prepan,Staten_Island_Railway_perc_postpan_as_prepan,All_pred,Subways_pred,Buses_pred,LIRR_pred,Metro_North_pred,Access_A_Ride_pred,Bridges_and_Tunnels_pred,Staten_Island_Railway_pred
2020-05-10,1576693,9533961.456663825,648262,5675550.0,15246,1524600.0,19868,220755.55555555556,14268,264800.0,9524,34524.509803921566,868703,1805511.3913043477,822,8220.0,17.0,11.0,1.0,9.0,5.0,28.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,1574826,9533707.286759086,655845,5819953.846153846,13828,1382800.0,22854,220958.3333333333,16590,252004.44444444444,9667,34497.916666666664,855261,1815216.079494128,781,8276.666666666666,17.0,11.0,1.0,10.0,7.0,28.0,47.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,1879548,9659373.28466678,771163,5742778.0219780225,15836,1583600.0,29111,216483.5164835165,20393,261519.04761904763,10359,34415.428571428565,1032666,1813536.145320197,20,7041.1246945686835,19.0,13.0,1.0,13.0,8.0,30.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-31,2018532,10105833.407764385,842188,6015628.571428571,16491,1649100.0,34887,219405.88235294117,23410,264547.5,11241,35229.35222672064,1090211,1913651.539408867,104,8270.562347284342,20.0,14.0,1.0,16.0,9.0,32.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,2281086,10412801.95659617,975755,5897984.926470588,20846,2084600.0,46214,220066.6666666667,30469,257698.6013986014,12989,35233.793103448275,1194789,1910176.8442622952,24,7041.1246945686835,22.0,17.0,1.0,21.0,12.0,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,2473548,10369854.597729273,1025572,5844516.666666667,20971,2097100.0,56053,217426.7857142857,35278,266118.3333333333,14513,35494.89361702128,1321139,1902156.7937033968,22,7041.1246945686835,24.0,18.0,1.0,26.0,13.0,41.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,2530134,10678718.048473077,1151296,5918426.842105263,23109,2310900.0,52453,220464.68531468534,33850,269138.1818181818,14289,35393.11224489796,1253861,1915561.8936567162,1276,8833.333333333334,24.0,19.0,1.0,24.0,13.0,40.0,65.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,2504276,9532131.823556475,1125297,5137566.666666667,20601,2060100.0,72957,232714.54545454544,41221,264061.1111111111,14671,32358.391261171797,1228311,1796882.5376344086,1218,8448.57142857143,26.0,22.0,1.0,31.0,16.0,45.0,68.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,2794776,9813697.61483052,1321164,5098526.518518519,23838,2383800.0,64964,231018.5606060606,38542,260212.71929824562,15848,32382.38993710692,1328877,1799027.4264705882,1543,8730.0,28.0,26.0,1.0,28.0,15.0,49.0,74.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,2970201,9871970.795026205,1363930,5121890.285714285,24180,2418000.0,77664,232942.23214285716,42746,254193.75,16837,32182.25806451613,1443554,1803922.2691045478,1290,8840.0,30.0,27.0,1.0,33.0,17.0,52.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,3059400,9944810.705605537,1423514,5150145.092838196,24488,2448800.0,79504,230796.30252100842,45343,263489.14473684214,17779,32431.965811965812,1467431,1810541.116364191,1341,8607.083333333334,31.0,28.0,1.0,34.0,17.0,55.0,81.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,3045656,10294330.856517788,1432528,5265302.068965517,25961,2596100.0,74907,239739.9164054336,44146,259682.35294117648,18116,34819.70274390244,1448479,1890311.273666093,1519,8375.541795665635,30.0,27.0,1.0,31.0,17.0,52.0,77.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,3142029,10433647.654318701,1496280,5343857.142857143,26677,2667700.0,79345,239098.56630824372,44016,259268.33333333337,18900,34598.02989130435,1475356,1880778.8499025344,1455,8346.73202614379,30.0,28.0,1.0,33.0,17.0,55.0,78.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,3007792,10215413.444686778,1415240,5378894.452773613,24125,2412500.0,76664,236690.04926108374,45841,260608.16993464052,19389,34606.916996047425,1425030,1883949.093816631,1503,8164.761904761905,29.0,26.0,1.0,32.0,18.0,56.0,76.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,3285411,10095041.344151307,1554082,5340168.571428571,23403,2340300.0,86986,237941.96696696698,50280,256610.10101010103,19753,34639.85507246377,1549403,1877025.2941176472,1504,8355.555555555555,33.0,29.0,1.0,37.0,20.0,57.0,83.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,3155571,10817076.86422772,1521728,5388742.307692308,30062,3006200.0,82788,239425.16611295682,48754,250226.66666666666,19566,34693.157564344,1451050,1889508.4920226452,1623,8281.074168797953,29.0,28.0,1.0,35.0,19.0,56.0,77.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,4841139,10680408.596109264,1833134,5830733.77016129,1275195,2500382.352941177,95277,216951.47286821704,63186,256322.38325281808,22278,34287.94461685367,1551857,1836902.1008403362,212,4828.571428571428,45.0,31.0,51.0,44.0,25.0,65.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,4853880,10592538.34953153,1880438,5757476.091081593,1310106,2486822.766884532,81232,216377.66714082507,56409,258672.6708074534,21664,34401.38888888889,1503998,1832367.2023809522,33,6420.562347284342,46.0,33.0,53.0,38.0,22.0,63.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,4954023,10597173.708677355,1964552,5756313.939393939,1311300,2489211.655773421,85750,216873.26923076922,60936,255781.5652173913,21515,34412.702138758475,1508209,1837486.6666666667,1761,7093.910256410257,47.0,34.0,53.0,40.0,24.0,63.0,82.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,5026877,10631650.233744042,1966322,5764587.35930736,1331881,2507520.6552706556,87163,217907.5,64251,261007.56843800325,21619,34338.05377720871,1555604,1839568.5346035303,37,6720.562347284342,47.0,34.0,53.0,40.0,25.0,63.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,5054470,10455557.651968822,2020870,5773914.285714285,1348282,2389770.238095238,79994,204587.1052631579,64574,260190.70512820513,22769,36257.87037037037,1517187,1783732.4473975636,794,7105.0,48.0,35.0,56.0,39.0,25.0,63.0,85.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,5044168,10478037.877670929,2018696,5767702.857142856,1335139,2409212.1103896108,79121,205208.56950067478,70193,259974.0740740741,22097,35996.04550379198,1516443,1791584.8892626858,2479,8359.331797235023,48.0,35.0,55.0,39.0,27.0,61.0,85.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,5185880,10474666.575023822,2106285,5783463.438438438,1361420,2395186.5763546797,78450,203494.0620782726,68454,256883.58620689655,21829,36173.02377003869,1546780,1791093.0310326377,2662,8372.857142857143,50.0,36.0,57.0,39.0,27.0,60.0,86.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,5116623,10439962.369368806,2070613,5751702.777777778,1347469,2388263.9724310776,77296,205805.8321479374,66994,259584.59259259258,22990,36009.514321295144,1531261,1791554.5554035567,0,7041.1246945686835,49.0,36.0,56.0,38.0,26.0,64.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,4774646,10554644.762561064,1960734,5892115.576036867,1258456,2386118.954248366,71033,207410.02615518746,56679,257631.81818181818,22996,36651.851851851854,1404725,1767675.411392405,23,7041.1246945686835,45.0,33.0,53.0,34.0,22.0,63.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,5204262,10257902.124947026,2173991,5702911.088011088,1340071,2316079.3636633954,84853,209785.85365853657,63831,253017.59259259258,23883,35676.98915009042,1516752,1733909.8092998955,881,6521.428571428572,51.0,38.0,58.0,40.0,25.0,67.0,87.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,4800240,10250502.990317632,2036335,5686072.169059011,1284372,2323250.5792783843,72370,208842.9292929293,52343,254239.52380952382,22691,35785.52631578947,1331418,1735761.2654320986,711,6550.997129893038,47.0,36.0,55.0,35.0,21.0,63.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,4751768,10242460.55192564,1975920,5685747.888513514,1292925,2321128.0701754387,70223,209302.85204991087,47985,260656.72514619885,23887,35675.50607287449,1340717,1724982.8433010355,111,4966.666666666667,46.0,35.0,56.0,34.0,18.0,67.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,4517991,10202305.29002427,1859797,5635748.484848484,1238128,2323475.3846153845,70398,207677.4025974026,46586,258576.19047619047,20168,35607.5,1280885,1734723.925370404,2029,6496.402116402116,44.0,33.0,53.0,34.0,18.0,57.0,74.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,4336275,10299307.219061468,1878633,5843827.619047619,1164662,2237236.224489796,68583,235181.11888111886,39379,260923.93162393162,20055,34890.799031477,1163082,1678863.67983368,1881,8383.846153846154,42.0,32.0,52.0,29.0,15.0,57.0,69.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,4770672,10311975.293691806,2002791,5838902.272727273,1286281,2250451.9696969697,81084,232836.69123669126,46787,268734.2857142857,22515,35242.574746725964,1331114,1678286.9372225744,100,7520.562347284342,46.0,34.0,57.0,35.0,17.0,64.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,4467157,10300188.557294311,1934092,5839473.713235294,1187380,2240339.6226415094,73698,233592.23790322582,42984,271840.7843137255,21174,35047.014925373136,1207068,1674049.7297297297,761,5845.454545454546,43.0,33.0,53.0,32.0,16.0,60.0,72.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,3994912,10398929.192134175,1639520,5915923.076923076,1033144,2258275.5681818184,70479,236339.2857142857,42546,265422.55639097746,18551,35001.88679245283,1188757,1679559.7810945273,1915,8407.037037037036,38.0,28.0,46.0,30.0,16.0,53.0,71.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,3895870,8767992.644146226,1641605,4778454.838709677,1022506,2113101.9607843137,49698,179539.3333333333,38685,219997.0588235294,20195,28048.61111111111,1121259,1442037.3037086534,1922,6813.53767560664,44.0,34.0,48.0,28.0,18.0,72.0,78.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,4207764,8774660.171229566,1753509,4796503.078078078,1144912,2103324.0067340066,50713,178192.85714285716,40408,221744.70588235295,21490,28009.82788296041,1195333,1440160.2409638555,1399,6725.454545454545,48.0,37.0,54.0,28.0,18.0,77.0,83.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,4268415,8774571.918076131,1789154,4778819.203413941,1149656,2112021.851851852,51339,180370.44334975368,42817,224767.11229946523,21534,28101.746575342466,1211906,1443663.6144578313,2009,6827.946127946128,49.0,37.0,54.0,28.0,19.0,77.0,84.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,4130270,8801448.405935412,1738690,4813623.783783784,1077876,2108084.846153846,51916,179020.6896551724,40097,220087.35294117645,18853,27847.392841361027,1200903,1445921.7479674798,1935,6862.592592592593,47.0,36.0,51.0,29.0,18.0,68.0,83.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,3995136,8766284.971599564,1665468,4758480.0,994782,2116557.446808511,49733,181141.9312169312,38760,224949.67105263157,18900,27947.00704225352,1226062,1450458.2633053223,1431,6750.652173913043,46.0,35.0,47.0,27.0,17.0,68.0,85.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,4020092,9293045.076189771,1800998,5046262.5,1082812,2221683.3333333335,46358,172121.11436950148,39236,226249.82456140348,19135,33183.71943371943,1029537,1586447.1485943776,2016,7097.435897435897,43.0,36.0,49.0,27.0,17.0,58.0,65.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,4424229,9343293.55143559,1950077,5073885.897435898,1135956,2240965.502354788,52676,172437.8494623656,45945,227110.76555023924,19504,33239.55314009662,1218010,1588591.5410958903,2061,7062.442396313364,47.0,38.0,51.0,31.0,20.0,59.0,77.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,4528890,9300582.585700555,1946684,5047914.102564102,1195955,2232785.814116003,56128,172471.9696969697,45573,218845.0,19773,32992.02797202797,1262440,1588446.2816455695,2337,7127.389705882353,49.0,39.0,54.0,33.0,21.0,60.0,79.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,4431791,9362959.469551338,1883003,5089197.297297297,1127365,2254730.0,52627,172321.29032258067,44342,218963.15789473683,20229,32981.32075471698,1301929,1587718.2926829266,2296,7048.110599078342,47.0,37.0,50.0,31.0,20.0,61.0,82.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,4812491,9839358.344772352,2062003,5365991.767881242,1222649,2332164.985486212,66464,195482.35294117648,48823,230062.60869565216,21794,34409.180080482896,1390697,1674826.887340302,61,6420.562347284342,49.0,38.0,52.0,34.0,21.0,63.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,5037607,9857022.817635536,2181340,5376680.975609756,1261972,2330978.524871355,68870,193718.65079365077,53847,230069.02173913043,21664,34740.25974025974,1449914,1683794.2601868147,0,7041.1246945686835,51.0,41.0,54.0,36.0,23.0,62.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,5351305,9819289.070206221,2320789,5343622.0930232555,1348266,2324596.5517241377,76436,193765.8333333333,59448,231997.61904761902,22916,34526.2024736601,1523450,1683739.645909646,0,7041.1246945686835,54.0,43.0,58.0,39.0,26.0,66.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,5024034,9823313.325842962,2181513,5360344.444444444,1241930,2325280.6558585116,75831,193818.18181818182,59301,232243.83116883115,22004,34481.37651821862,1443455,1670103.7113402062,0,7041.1246945686835,51.0,41.0,53.0,39.0,26.0,64.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,5252605,10196287.567676794,2268655,5575587.728937729,1270494,2340142.032967033,88530,204298.73015873018,68379,253067.3333333333,24367,35517.86926994907,1529611,1779260.8113590265,2569,8413.061650992686,52.0,41.0,54.0,43.0,27.0,69.0,86.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04,5236401,10201521.881944481,2290891,5593396.13022113,1294430,2328055.367231638,77996,206430.7142857143,59562,250756.90909090912,22455,35462.24696356275,1488547,1778957.777777778,2520,8462.73637374861,51.0,41.0,56.0,38.0,24.0,63.0,84.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11,5667946,10184124.02257548,2507539,5572308.888888888,1410685,2334547.868852459,88164,204513.7445887446,70772,250643.33333333337,24178,35374.00862068965,1566608,1779695.0535967972,0,7041.1246945686835,56.0,45.0,60.0,43.0,28.0,68.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,5581897,10160713.947479386,2505084,5569290.294715447,1350152,2310113.0849478394,85624,206637.83783783784,67082,252776.01199400297,23128,35490.67307692308,1550827,1779364.9202127662,0,7041.1246945686835,55.0,45.0,58.0,41.0,27.0,65.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,5958674,10306464.61774444,2668682,5626917.774822695,1438718,2356399.284957627,92894,216032.5581395349,74078,258743.84707287932,24804,34196.734148204734,1659498,1807133.2939089295,0,7041.1246945686835,58.0,47.0,61.0,43.0,29.0,73.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,5835639,10299101.573601555,2552552,5618817.101449275,1355188,2351407.1428571427,110383,215626.7803030303,80459,257357.5396825397,27236,34270.93759898638,1708965,1814534.8426966295,856,7087.229013951008,57.0,45.0,58.0,51.0,31.0,79.0,94.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,6233208,10296155.239826025,2839135,5614064.862745098,1465846,2363365.128205128,112245,217348.98113207548,85628,253205.7142857143,24578,34346.666666666664,1705751,1806782.762096774,25,7041.1246945686835,61.0,51.0,62.0,52.0,34.0,72.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,6440894,10308496.158019597,2914196,5620219.459859416,1485343,2363177.0895522386,124298,216693.91646489102,91862,254868.2503770739,25162,34449.42593638245,1796888,1810776.2348178138,3145,8311.781011781011,62.0,52.0,63.0,57.0,36.0,73.0,99.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,5168464,10250101.018591141,2435311,5553418.242894057,1133056,2378841.0434782607,98192,215558.3574879227,68966,253288.8594164456,21762,34252.4925224327,1408889,1806267.948717949,2288,8474.074074074075,50.0,44.0,48.0,46.0,27.0,64.0,78.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,6829459,10762534.141903648,3155548,5822179.670329671,1529325,2501856.4516129033,134693,221635.59322033898,114156,266226.0106382979,27150,35560.041407867495,1868587,1908035.25,0,7041.1246945686835,63.0,54.0,61.0,61.0,43.0,76.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06,6725527,10766567.98823929,3155497,5831947.135506004,1496563,2489357.79383162,127374,222621.51515151514,113180,267635.78832515003,26497,35390.23556914224,1806416,1912574.3951612902,0,7041.1246945686835,62.0,54.0,60.0,57.0,42.0,75.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13,6879940,10792871.008762695,3173664,5865622.504288165,1494076,2490126.666666667,153477,222078.20512820513,127010,266169.04761904763,27138,35503.37328767123,1904575,1906330.0870783706,0,7041.1246945686835,64.0,54.0,60.0,69.0,48.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-20,7071148,10735085.681624595,3414146,5796805.344827587,1497589,2495981.6666666665,151618,222244.39728353138,129149,268392.98245614034,25403,35337.878787878784,1850125,1907345.3608247424,3118,8978.050778050778,66.0,59.0,60.0,68.0,48.0,72.0,97.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-27,6198875,9924247.196957868,3010498,5134582.7994228,1353090,2440196.0714285714,133992,232377.8805970149,121329,261663.7837837838,25492,32275.769230769227,1550891,1814540.6403940888,3583,8610.252100840336,62.0,59.0,55.0,58.0,46.0,79.0,85.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-04,6678841,9980315.087174412,3147571,5183042.911877396,1491419,2454292.7476737825,135523,232272.01754385966,117607,259758.38095238098,26243,32467.930660888407,1756725,1809753.1914893617,3753,8727.906976744187,67.0,61.0,61.0,58.0,45.0,81.0,97.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-11,6579985,9950356.244842786,3122824,5157780.983606557,1435965,2452559.5558153125,140363,233325.0548245614,120687,259591.060197664,24541,32574.114103472715,1735605,1807484.3516006512,0,7041.1246945686835,66.0,61.0,59.0,60.0,46.0,75.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-18,6812455,9957033.262096755,3217232,5159824.86938349,1481895,2456749.791144528,151269,233987.44588744588,121669,262041.36363636362,25461,32506.093544137024,1814929,1804882.5738062216,0,7041.1246945686835,68.0,62.0,60.0,65.0,46.0,78.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-25,6798193,10031072.37326692,3192301,5203009.689608637,1487296,2444781.058114035,151401,232228.92679459843,119099,260051.3488372093,25559,33719.51048951049,1822537,1850240.714728362,0,7041.1246945686835,68.0,61.0,61.0,65.0,46.0,76.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,6602347,10194863.64338601,3114343,5300721.106557377,1435289,2480134.3047966,137901,235975.83284628874,121532,257235.31468531466,26042,34679.46524064171,1767240,1879076.4945652173,0,7041.1246945686835,65.0,59.0,58.0,58.0,47.0,75.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-08,6731652,10241373.688970227,3148842,5346818.390804598,1473531,2478817.937853107,148647,237005.2882205514,112012,256252.83400809715,25552,34618.19849568886,1823068,1880819.914893617,0,7041.1246945686835,66.0,59.0,59.0,63.0,44.0,74.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,5284004,10267599.335086001,2460270,5360948.275862069,1191586,2489493.9393939395,100371,238318.74125874124,78118,251968.4451219512,21025,34859.73193473193,1430665,1883813.5348479012,1969,8196.666666666668,51.0,46.0,48.0,42.0,31.0,60.0,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-22,6521719,10237226.585288897,3058000,5333725.847457627,1406770,2492343.6403508773,137820,236960.13986013987,110276,255890.4365904366,24318,34630.80357142857,1780798,1875350.692827846,3737,8325.024630541871,64.0,57.0,56.0,58.0,43.0,70.0,95.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,6692659,10637151.572031476,3192991,5759485.194805196,1453078,2519014.3462469736,155768,216344.44444444444,102306,259468.51037083595,25313,34447.714604236346,1759558,1841358.324193902,3645,7033.037365889753,63.0,55.0,58.0,72.0,39.0,73.0,96.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,7268728,10624832.50267864,3573067,5763011.290322581,1565352,2506979.390681003,159263,217935.005574136,124308,257247.54983388705,25309,34435.39659006672,1817568,1838161.2745098039,3861,7062.59516716319,68.0,62.0,62.0,73.0,48.0,73.0,99.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-12,7338907,10606870.102760244,3611671,5732811.111111112,1545199,2510078.3447911157,146664,218010.8791208791,140427,257721.90163934426,26666,34415.73671901102,1863801,1846749.1517112874,4479,7082.977667493797,69.0,63.0,62.0,67.0,54.0,77.0,101.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-19,7468478,10648488.315239463,3744169,5789482.395382395,1529747,2502670.268817204,168529,216797.2839506173,146219,258099.36092513695,25943,34363.03350970018,1848914,1840049.782178218,4957,7026.190476190476,70.0,65.0,61.0,78.0,57.0,75.0,100.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-26,7348213,10494444.001131212,3639398,5790574.495967742,1557155,2407874.271499645,161414,205180.39152759948,147704,258693.38125187182,27081,36161.25,1810995,1787577.2108843536,4466,8383.0,70.0,63.0,65.0,79.0,57.0,75.0,101.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,7052548,10455482.046289466,3552084,5768813.035430988,1458129,2384176.935483871,150267,204002.44444444444,141018,257239.0873015873,25428,36134.618506493505,1725409,1796265.9251220836,213,8850.0,67.0,62.0,61.0,74.0,55.0,70.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10,7313847,10497184.41125085,3672018,5817268.579234973,1520934,2388217.693059629,158241,203974.1924851681,144642,258533.67346938775,25871,36219.13725490196,1787919,1784633.7338629593,4222,8337.401883830455,70.0,63.0,64.0,78.0,56.0,71.0,100.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-17,7307773,10492376.656100072,3677415,5812213.2506203465,1506879,2388415.2757078987,144331,204805.5422647528,151019,258306.0113960114,25870,35984.29928280675,1798108,1784333.5493372604,4151,8318.7274909964,70.0,63.0,63.0,70.0,58.0,72.0,101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-24,7256224,10495425.455127642,3791079,5811565.897021472,1475823,2383433.4103749357,145145,205701.15422885574,135581,259195.87301587302,24875,35816.54228855722,1679634,1791432.0634920634,4087,8280.514705882353,69.0,65.0,62.0,71.0,52.0,69.0,94.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-31,7603924,10242696.32760892,4084849,5701058.2608695645,1479012,2300996.9696969697,166124,209184.3494657448,152959,257024.09078479628,24319,35557.95971410007,1691273,1732361.7368421054,5388,6512.9602356406485,74.0,72.0,64.0,79.0,60.0,68.0,98.0,83.0,6765643.529234036,3445036.9075616533,1408484.3744896294,129918.29919973869,127507.47427731508,21691.845010615714,1630554.8300669608,2449.7986281234694
2021-11-07,7392776,10198751.29071122,3872999,5649340.750213129,1472243,2310350.0,153317,209610.25974025973,137152,256384.48979591834,25584,35922.943722943724,1727423,1730624.0384615385,4058,6518.808777429467,72.0,69.0,64.0,73.0,53.0,71.0,100.0,62.0,6776967.770213315,3452616.9254624294,1409015.9280528731,130771.36597598689,128188.53441070953,21848.5848930263,1632057.8827972796,2468.5486210112063
2021-11-14,7458087,10233924.954305265,3809937,5677456.639928699,1536323,2317789.8416289594,174879,209803.64418938308,149753,255183.55113636365,25969,35701.96078431372,1757032,1731463.434284605,4194,6525.882352941177,73.0,67.0,66.0,83.0,59.0,73.0,101.0,64.0,6788292.011192595,3460196.9433632055,1409547.481616117,131624.4327522351,128869.59454410397,22005.32477543688,1633560.9355275983,2487.298613898943
2021-11-21,6690898,10219461.64795939,3346167,5661183.218390805,1343067,2321046.416889682,158873,208620.90753424657,141240,255601.77777777778,21101,35573.21428571429,1676565,1730882.8723404256,3885,6553.240740740741,65.0,59.0,58.0,76.0,55.0,59.0,97.0,59.0,6799616.252171875,3467776.961263981,1410079.0351793608,132477.49952848328,129550.65467749842,22162.064657847463,1635063.988257917,2506.04860678668
